"VOTED2014","Young.Hispanic.Status","ID.Number","Voter.Status","Voted.11.2012","Voted.Gen..Elec..09.2010","Voted.Gen..Elec..07.2008","Number.General.Elections","Hispanic.Surname","Young.Voter","Eligible.2012","Eligible.2010","Eligible.2008","Young.in.2012","Young.in.2010","Young.in.2008","Voter.Category","type","ID","control","post","flyer","LOWPROP","city","zip","U_S__CONGRESS","byear"
"379256",0,"y_h",4032883,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4032883,0,0,1,1,"DALLAS",75220,33,1989
"379258",0,"y_h",4032885,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4032885,0,0,1,1,"DALLAS",75227,30,1992
"379266",0,"non_y_non_h",4032896,"A",1,0,0,1,0,0,1,0,0,0,1,1,"Old Not Hispanic","Non_y_non_h_CONTROL",4032896,1,0,0,1,"IRVING",75063,24,1980
"379278",0,"y_non_h",4032910,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4032910,0,0,1,1,"DALLAS",75244,24,1988
"379285",0,"y_non_h",4032921,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4032921,0,0,1,1,"IRVING",75038,24,1987
"379308",0,"y_non_h",4032973,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4032973,0,0,1,1,"DALLAS",75241,30,1993
"379340",0,"non_y_non_h",4033015,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4033015,1,0,0,1,"DALLAS",75243,32,1962
"379345",0,"non_y_non_h",4033021,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4033021,1,0,0,1,"LEWISVILLE",75067,26,1972
"379350",0,"y_non_h",4033027,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4033027,0,0,1,1,"GARLAND",75043,32,1992
"379383",0,"y_non_h",4033067,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4033067,0,0,1,1,"DALLAS",75201,30,1985
"379403",0,"y_h",4033093,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4033093,0,0,1,1,"MESQUITE",75149,5,1993
"379451",0,"y_non_h",4033163,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4033163,0,0,1,1,"RICHARDSON",75080,32,1985
"379469",0,"non_y_non_h",4033185,"A",0,0,0,0,0,0,1,0,0,1,1,1,"Old Not Hispanic","Non_y_non_h_CONTROL",4033185,1,0,0,1,"DALLAS",75216,30,1983
"379475",1,"non_y_h",4033194,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4033194,1,0,0,1,"IRVING",75061,24,1963
"379480",1,"y_non_h",4033201,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4033201,0,0,1,1,"DALLAS",75206,32,1987
"379510",0,"non_y_non_h",4033242,"A",1,0,0,1,0,0,1,0,0,1,1,1,"Old Not Hispanic","Y_non_h_FLYER",4033242,0,0,1,1,"SUNNYVALE",75182,5,1984
"379559",0,"y_h",4033315,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4033315,0,0,1,1,"DALLAS",75232,30,1991
"379569",0,"non_y_non_h",4033328,"A",1,0,0,1,0,0,1,0,0,1,1,1,"Old Not Hispanic","Y_non_h_FLYER",4033328,0,0,1,1,"DALLAS",75243,32,1984
"379583",0,"y_non_h",4033344,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4033344,0,0,1,1,"CARROLLTON",75006,24,1987
"379586",0,"non_y_non_h",4033350,"A",0,0,0,0,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4033350,1,0,0,1,"COPPELL",75019,24,1971
"379592",0,"y_non_h",4033356,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4033356,0,0,1,1,"GARLAND",75043,32,1990
"379625",0,"y_non_h",4033395,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4033395,0,0,1,1,"ROWLETT",75089,32,1987
"379648",0,"non_y_h",4033431,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4033431,1,0,0,1,"DALLAS",75249,30,1976
"379658",0,"non_y_non_h",4033446,"A",0,0,0,0,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4033446,1,0,0,1,"DESOTO",75115,30,1967
"379771",0,"non_y_non_h",4033626,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4033626,1,0,0,1,"DALLAS",75228,30,1969
"379804",1,"non_y_non_h",4033674,"A",1,0,0,1,0,0,1,0,0,0,1,1,"Old Not Hispanic","Non_y_non_h_CONTROL",4033674,1,0,0,1,"DALLAS",75206,32,1980
"379820",1,"y_non_h",4033699,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4033699,0,0,1,1,"RICHARDSON",75080,32,1991
"379848",0,"y_h",4033735,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4033735,0,0,1,1,"GRAND PRAIRIE",75052,30,1986
"379894",0,"non_y_h",4033799,"A",0,0,0,0,1,0,1,0,0,1,1,1,"Old Hispanic","Non_y_h_CONTROL",4033799,1,0,0,1,"DALLAS",75228,30,1982
"379904",1,"y_non_h",4033814,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4033814,0,0,1,1,"DALLAS",75236,30,1994
"379919",0,"y_non_h",4033838,"A",0,0,0,0,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4033838,0,0,1,1,"IRVING",75062,24,1985
"379980",1,"non_y_non_h",4033932,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4033932,1,0,0,1,"DESOTO",75115,30,1967
"379988",1,"non_y_non_h",4033943,"A",1,0,0,1,0,0,1,0,0,0,1,1,"Old Not Hispanic","Non_y_non_h_CONTROL",4033943,1,0,0,1,"DALLAS",75204,32,1981
"380014",0,"y_h",4033975,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4033975,0,0,1,1,"DALLAS",75236,33,1993
"380020",0,"non_y_h",4033982,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4033982,1,0,0,1,"DALLAS",75225,32,1963
"380041",0,"y_non_h",4034016,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4034016,0,0,1,1,"DESOTO",75115,30,1992
"380046",0,"non_y_h",4034023,"A",1,0,0,1,1,0,1,0,0,1,1,1,"Old Hispanic","Non_y_h_CONTROL",4034023,1,0,0,1,"IRVING",75061,33,1983
"380075",1,"non_y_h",4034056,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4034056,1,0,0,1,"DALLAS",75243,32,1957
"380077",0,"y_h",4034059,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4034059,0,0,1,1,"DALLAS",75208,33,1992
"380084",1,"non_y_non_h",4034070,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4034070,1,0,0,1,"MESQUITE",75149,5,1925
"380169",0,"y_h",4034191,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4034191,0,0,1,1,"DALLAS",75237,30,1990
"380174",0,"y_h",4034197,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4034197,0,0,1,1,"DALLAS",75211,33,1990
"380248",0,"y_non_h",4034291,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4034291,0,0,1,1,"DALLAS",75253,30,1991
"380267",0,"non_y_non_h",4034313,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4034313,1,0,0,1,"DALLAS",75204,32,1971
"380309",0,"y_non_h",4034367,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4034367,0,0,1,1,"DALLAS",75204,32,1985
"380332",0,"non_y_h",4034407,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4034407,1,0,0,1,"DALLAS",75220,24,1964
"380336",0,"y_non_h",4034414,"A",0,0,0,0,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4034414,0,0,1,1,"DALLAS",75224,30,1994
"380400",1,"y_non_h",4034501,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4034501,0,0,1,1,"DALLAS",75226,30,1990
"380417",0,"y_non_h",4034529,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4034529,0,0,1,1,"RICHARDSON",75080,32,1989
"380458",0,"non_y_h",4034585,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4034585,1,0,0,1,"DALLAS",75211,33,1954
"380575",1,"y_non_h",4034756,"A",0,0,0,0,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4034756,0,0,1,1,"CEDAR HILL",75104,30,1987
"380577",1,"y_non_h",4034758,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4034758,0,0,1,1,"CEDAR HILL",75104,30,1988
"380582",0,"y_non_h",4034765,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4034765,0,0,1,1,"DALLAS",75211,30,1994
"380595",0,"y_h",4034787,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4034787,0,0,1,1,"DALLAS",75243,32,1994
"380599",0,"non_y_h",4034791,"A",1,0,0,1,1,0,1,0,0,1,1,1,"Old Hispanic","Y_H_FLYER",4034791,0,0,1,1,"GARLAND",75043,32,1984
"380641",0,"y_h",4034853,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4034853,0,0,1,1,"DALLAS",75217,30,1994
"380646",0,"non_y_non_h",4034860,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4034860,1,0,0,1,"DALLAS",75216,30,1962
"380663",0,"y_h",4034882,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4034882,0,0,1,1,"DALLAS",75228,30,1986
"380723",0,"non_y_non_h",4034978,"A",1,0,0,1,0,0,1,0,0,0,0,1,"Old Not Hispanic","Non_y_non_h_CONTROL",4034978,1,0,0,1,"CEDAR HILL",75104,30,1979
"380744",0,"y_h",4035004,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4035004,0,0,1,1,"DALLAS",75212,33,1989
"380756",0,"non_y_non_h",4035026,"A",1,0,0,1,0,0,1,0,0,1,1,1,"Old Not Hispanic","Non_y_non_h_CONTROL",4035026,1,0,0,1,"DALLAS",75215,30,1982
"380762",0,"y_non_h",4035033,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4035033,0,0,1,1,"DALLAS",75217,30,1993
"380783",1,"non_y_h",4035065,"A",1,0,0,1,1,0,1,0,0,0,1,1,"Old Hispanic","Non_y_h_CONTROL",4035065,1,0,0,1,"DALLAS",75217,30,1981
"380801",0,"non_y_non_h",4035088,"A",0,0,0,0,0,0,1,0,0,0,1,1,"Old Not Hispanic","Non_y_non_h_CONTROL",4035088,1,0,0,1,"DALLAS",75208,33,1980
"380803",0,"non_y_non_h",4035092,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4035092,1,0,0,1,"SEAGOVILLE",75159,5,1960
"380807",0,"y_h",4035098,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4035098,0,0,1,1,"DALLAS",75206,32,1988
"380811",0,"non_y_non_h",4035103,"A",1,0,0,1,0,0,1,0,0,1,1,1,"Old Not Hispanic","Non_y_non_h_CONTROL",4035103,1,0,0,1,"DUNCANVILLE",75116,30,1983
"380843",0,"non_y_non_h",4035146,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4035146,1,0,0,1,"MESQUITE",75149,5,1952
"380858",1,"non_y_non_h",4035163,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4035163,1,0,0,1,"DALLAS",75220,24,1959
"380886",0,"y_h",4035214,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4035214,0,0,1,1,"DUNCANVILLE",75137,30,1994
"380895",1,"non_y_non_h",4035227,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4035227,1,0,0,1,"MESQUITE",75181,5,1954
"380927",0,"y_non_h",4035286,"A",0,0,0,0,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4035286,0,0,1,1,"DALLAS",75241,30,1993
"380934",1,"y_non_h",4035295,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4035295,0,0,1,1,"DALLAS",75217,30,1993
"380935",0,"y_non_h",4035296,"A",0,0,0,0,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4035296,0,0,1,1,"CARROLLTON",75006,24,1985
"380988",1,"non_y_non_h",4035369,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4035369,1,0,0,1,"DALLAS",75235,30,1971
"381005",0,"y_non_h",4035391,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4035391,0,0,1,1,"DALLAS",75238,5,1986
"381022",0,"y_h",4035413,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4035413,0,0,1,1,"DALLAS",75208,33,1990
"381043",0,"y_h",4035448,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4035448,0,0,1,1,"IRVING",75062,24,1992
"381060",0,"non_y_h",4035473,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4035473,1,0,0,1,"DUNCANVILLE",75137,30,1974
"381061",1,"y_non_h",4035475,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4035475,0,0,1,1,"IRVING",75062,24,1986
"381076",0,"y_h",4035504,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4035504,0,0,1,1,"DALLAS",75228,5,1991
"381079",0,"non_y_non_h",4035508,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4035508,1,0,0,1,"GARLAND",75041,32,1974
"381098",0,"y_h",4035536,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4035536,0,0,1,1,"FARMERS BRANCH",75234,24,1993
"381103",0,"non_y_h",4035543,"A",1,0,0,1,1,0,1,0,0,1,1,1,"Old Hispanic","Y_H_FLYER",4035543,0,0,1,1,"RICHARDSON",75080,32,1984
"381119",0,"non_y_h",4035564,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4035564,1,0,0,1,"DALLAS",75233,33,1952
"381130",0,"non_y_non_h",4035579,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4035579,1,0,0,1,"DALLAS",75236,30,1948
"381202",0,"y_non_h",4035678,"A",0,0,0,0,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4035678,0,0,1,1,"DALLAS",75206,32,1990
"381238",0,"non_y_h",4035725,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4035725,1,0,0,1,"DALLAS",75217,30,1973
"381243",1,"non_y_h",4035732,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4035732,1,0,0,1,"DALLAS",75208,33,1953
"381266",0,"non_y_h",4035766,"A",1,0,0,1,1,0,1,0,0,1,1,1,"Old Hispanic","Non_y_h_CONTROL",4035766,1,0,0,1,"IRVING",75062,24,1983
"381284",0,"non_y_non_h",4035793,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4035793,1,0,0,1,"DUNCANVILLE",75116,30,1966
"381425",1,"y_non_h",4035988,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4035988,0,0,1,1,"DALLAS",75241,30,1992
"381460",0,"non_y_h",4036037,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4036037,1,0,0,1,"GRAND PRAIRIE",75051,33,1957
"381477",1,"non_y_non_h",4036056,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4036056,1,0,0,1,"GRAND PRAIRIE",75052,30,1958
"381503",0,"non_y_h",4036099,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4036099,1,0,0,1,"DALLAS",75218,5,1974
"381506",0,"y_non_h",4036102,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036102,0,0,1,1,"RICHARDSON",75081,32,1988
"381524",1,"y_non_h",4036124,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036124,0,0,1,1,"GRAND PRAIRIE",75052,30,1993
"381552",0,"y_non_h",4036170,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036170,0,0,1,1,"DALLAS",75206,32,1986
"381562",0,"y_non_h",4036185,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036185,0,0,1,1,"DALLAS",75205,32,1992
"381586",1,"non_y_non_h",4036216,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4036216,1,0,0,1,"GARLAND",75044,32,1970
"381590",0,"non_y_h",4036222,"A",0,0,0,0,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4036222,1,0,0,1,"IRVING",75060,33,1967
"381600",0,"non_y_h",4036232,"A",1,0,0,1,1,0,1,0,0,1,1,1,"Old Hispanic","Y_H_FLYER",4036232,0,0,1,1,"CEDAR HILL",75104,30,1984
"381628",0,"non_y_non_h",4036269,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4036269,1,0,0,1,"LANCASTER",75146,30,1949
"381729",0,"y_non_h",4036406,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036406,0,0,1,1,"DALLAS",75201,30,1985
"381749",0,"y_non_h",4036437,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036437,0,0,1,1,"DALLAS",75241,30,1994
"381815",0,"y_non_h",4036541,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036541,0,0,1,1,"DALLAS",75244,24,1991
"381833",0,"y_non_h",4036570,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036570,0,0,1,1,"DALLAS",75238,5,1992
"381838",1,"y_non_h",4036577,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036577,0,0,1,1,"GARLAND",75043,32,1989
"381863",0,"y_non_h",4036617,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036617,0,0,1,1,"DALLAS",75219,30,1986
"381866",1,"non_y_non_h",4036626,"A",1,0,0,1,0,0,1,0,0,1,1,1,"Old Not Hispanic","Y_non_h_FLYER",4036626,0,0,1,1,"CEDAR HILL",75104,30,1984
"381872",0,"y_non_h",4036634,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036634,0,0,1,1,"DALLAS",75216,30,1987
"381893",0,"y_non_h",4036659,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036659,0,0,1,1,"DESOTO",75115,30,1992
"381925",0,"y_h",4036702,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4036702,0,0,1,1,"DALLAS",75228,5,1992
"381932",0,"y_non_h",4036710,"A",0,0,0,0,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036710,0,0,1,1,"DALLAS",75248,24,1987
"381951",0,"y_h",4036737,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4036737,0,0,1,1,"DALLAS",75228,5,1992
"381956",0,"non_y_non_h",4036742,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4036742,1,0,0,1,"DALLAS",75209,32,1960
"381971",0,"non_y_h",4036765,"A",1,0,0,1,1,0,1,0,0,0,0,1,"Old Hispanic","Non_y_h_CONTROL",4036765,1,0,0,1,"GARLAND",75043,32,1979
"382026",0,"y_non_h",4036852,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036852,0,0,1,1,"DALLAS",75216,30,1991
"382029",0,"non_y_h",4036858,"A",1,0,0,1,1,0,1,0,0,0,1,1,"Old Hispanic","Non_y_h_CONTROL",4036858,1,0,0,1,"IRVING",75060,33,1981
"382064",0,"non_y_h",4036928,"A",0,0,0,0,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4036928,1,0,0,1,"DALLAS",75212,33,1943
"382071",0,"y_non_h",4036939,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036939,0,0,1,1,"DALLAS",75237,30,1988
"382073",0,"y_non_h",4036942,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4036942,0,0,1,1,"BALCH SPRINGS",75180,5,1988
"382143",0,"y_non_h",4037056,"A",0,0,0,0,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4037056,0,0,1,1,"DALLAS",75243,32,1992
"382144",0,"non_y_non_h",4037061,"A",1,0,0,1,0,0,1,0,0,0,0,1,"Old Not Hispanic","Non_y_non_h_CONTROL",4037061,1,0,0,1,"GARLAND",75044,32,1979
"382146",0,"y_h",4037063,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4037063,0,0,1,1,"CEDAR HILL",75104,30,1994
"382174",0,"y_h",4037109,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4037109,0,0,1,1,"DALLAS",75204,32,1992
"382187",0,"y_non_h",4037126,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4037126,0,0,1,1,"DALLAS",75243,32,1992
"382199",0,"y_non_h",4037147,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4037147,0,0,1,1,"DALLAS",75204,30,1987
"382213",0,"y_non_h",4037172,"A",0,0,0,0,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4037172,0,0,1,1,"DALLAS",75226,30,1987
"382258",0,"non_y_non_h",4037244,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4037244,1,0,0,1,"DUNCANVILLE",75137,30,1970
"382275",0,"y_h",4037266,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4037266,0,0,1,1,"DALLAS",75211,33,1993
"382276",0,"y_non_h",4037267,"A",0,0,0,0,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4037267,0,0,1,1,"CEDAR HILL",75104,30,1994
"382305",0,"y_h",4037305,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4037305,0,0,1,1,"DALLAS",75227,30,1990
"382309",0,"y_non_h",4037309,"A",0,0,0,0,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4037309,0,0,1,1,"DALLAS",75217,30,1994
"382353",0,"y_non_h",4037373,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4037373,0,0,1,1,"DALLAS",75201,30,1989
"382361",0,"y_h",4037385,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4037385,0,0,1,1,"GRAND PRAIRIE",75051,33,1987
"382380",0,"non_y_h",4037412,"A",1,0,0,1,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4037412,1,0,0,1,"CARROLLTON",75006,24,1965
"382421",0,"y_non_h",4037472,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4037472,0,0,1,1,"DESOTO",75115,30,1993
"382429",1,"non_y_h",4037484,"A",0,0,0,0,1,0,1,0,0,0,0,0,"Old Hispanic","Non_y_h_CONTROL",4037484,1,0,0,1,"GARLAND",75044,32,1974
"382444",0,"y_non_h",4037502,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4037502,0,0,1,1,"GARLAND",75043,5,1985
"382552",0,"y_non_h",4037662,"A",1,0,0,1,0,1,1,0,0,1,1,1,"Young Not Hispanic","Y_non_h_FLYER",4037662,0,0,1,1,"MESQUITE",75181,5,1992
"382579",0,"y_h",4037704,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4037704,0,0,1,1,"CEDAR HILL",75104,30,1991
"382602",0,"y_h",4037737,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4037737,0,0,1,1,"RICHARDSON",75081,32,1992
"382603",0,"y_h",4037738,"A",0,0,0,0,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4037738,0,0,1,1,"DALLAS",75217,30,1994
"382668",0,"non_y_non_h",4037824,"A",1,0,0,1,0,0,1,0,0,0,0,0,"Old Not Hispanic","Non_y_non_h_CONTROL",4037824,1,0,0,1,"DALLAS",75214,32,1963
"382677",1,"y_h",4037836,"A",1,0,0,1,1,1,1,0,0,1,1,1,"Young Hispanic","Y_H_FLYER",4037836,0,0,1,1,"GARLAND",75041,32,1993
